14,1.4383,126,0.7097,12,128,173,0.37321563
17,1.1401,146,0.7075,14,127,174,0.41697788
19,1.7208,176,0.7052,7,134,167,0.42036134
19,1.8072,172,0.703,9,142,159,0.46341156
23,1.7868,214,0.7007,8,145,156,0.57366653
22,1.7757,198,0.6985,13,144,157,0.41584824
20,1.7923,150,0.6963,21,136,165,0.43852341
17,1.7913,164,0.694,9,131,170,0.38008407
17,1.8374,130,0.6917,21,149,152,0.48002356
16,1.3807,110,0.6895,25,140,161,0.47095803
20,1.1398,190,0.6872,6,159,142,0.47573192
21,1.6441,170,0.685,22,156,145,0.48257031
16,1.7813,142,0.6827,10,138,163,0.43006894
18,1.7784,166,0.6805,7,129,172,0.426638
19,1.7822,168,0.6783,11,131,170,0.41513816
25,1.7685,240,0.676,5,147,154,0.53950728
20,1.312,192,0.6737,4,143,158,0.54162075
22,1.6651,210,0.6715,6,145,156,0.42142645
16,1.7882,114,0.6692,18,130,171,0.40822263
27,1.7663,258,0.667,12,134,167,0.47569728
25,1.7764,250,0.6647,1,150,151,0.4496545
22,1.7985,198,0.6625,11,138,163,0.4585135
18,1.7724,124,0.6603,29,157,144,0.3832156
19,1.7464,168,0.658,11,133,168,0.40996992
17,1.1334,132,0.6557,19,139,162,0.41686891
19,1.2932,164,0.6535,13,153,148,0.37415634
20,1.7781,186,0.6512,7,153,148,0.49107714
20,1.7701,192,0.649,4,146,155,0.44954254
16,1.7792,160,0.6467,0,149,152,0.28537994
23,1.8583,206,0.6445,16,153,148,0.44709477
22,1.7879,220,0.6422,1,144,157,0.47191727
25,1.7726,206,0.64,18,146,155,0.52146417
16,1.7625,148,0.6378,11,133,168,0.39803406
19,1.7579,146,0.6355,23,154,147,0.45483947
27,1.2419,254,0.6332,8,146,155,0.46879591
29,1.7098,236,0.631,28,157,144,0.53667767
25,1.7646,238,0.6287,8,170,131,0.52686663
22,1.7806,208,0.6265,6,156,145,0.48663183
18,1.7813,156,0.6242,13,158,143,0.44041612
22,1.5084,200,0.622,11,166,135,0.44775977
27,1.1546,234,0.6198,20,166,135,0.51072044
26,1.1407,258,0.6175,2,158,143,0.41991293
22,1.6659,214,0.6152,5,146,155,0.43954668
20,1.7461,164,0.613,18,151,150,0.35619558
26,1.7597,246,0.6107,9,169,132,0.48643683
23,1.7783,192,0.6085,20,157,144,0.45803679
26,1.7949,252,0.6062,4,145,156,0.50564119
24,1.7933,230,0.604,7,161,140,0.46720899
28,1.7607,250,0.6018,19,157,144,0.45406997
26,1.7774,256,0.5995,2,163,138,0.50867888
28,1.767,236,0.5972,24,172,129,0.58905103
25,1.8385,230,0.595,10,162,139,0.47591768
24,1.3619,220,0.5927,10,143,158,0.47423137
30,1.6177,288,0.5905,6,164,137,0.53673186
26,1.7669,250,0.5882,5,163,138,0.45678669
25,1.7767,236,0.586,9,163,138,0.44263777
25,1.7856,224,0.5837,15,163,138,0.56706054
22,1.6367,220,0.5815,2,174,127,0.4263491
23,1.1389,214,0.5792,8,172,129,0.31432313
23,1.1568,230,0.577,0,168,133,0.35278611
29,1.5011,280,0.5747,6,171,130,0.41819242
27,1.7571,256,0.5725,7,162,139,0.44539478
26,1.7671,242,0.5702,4,150,151,0.58031059
32,1.7638,314,0.568,9,171,130,0.535712
31,1.7538,296,0.5657,9,178,123,0.52412766
25,1.7741,238,0.5635,8,167,134,0.4177636
25,1.7921,236,0.5613,9,162,139,0.41417136
28,1.7608,266,0.559,8,173,128,0.49219658
27,1.7895,270,0.5567,0,166,135,0.39890717
24,1.767,238,0.5545,2,156,145,0.402772
30,1.7566,272,0.5522,10,173,128,0.49582815
27,1.763,276,0.55,2,158,143,0.50018892
25,1.733,234,0.5477,9,164,137,0.45618245
29,1.3762,290,0.5455,0,170,131,0.48011053
28,1.8305,264,0.5433,11,170,131,0.48051741
30,1.7676,292,0.541,5,167,134,0.42956692
27,1.7709,250,0.5387,12,168,133,0.4393344
27,1.7759,256,0.5365,9,174,127,0.38591937
24,1.7783,236,0.5342,2,161,140,0.34441672
25,1.7709,234,0.532,12,170,131,0.41168686
28,1.4535,270,0.5297,7,169,132,0.51373787
26,1.1132,248,0.5275,6,173,128,0.40124745
33,1.602,300,0.5252,13,198,103,0.51843837
30,1.8083,298,0.523,8,179,122,0.55686085
31,1.7845,300,0.5207,7,189,112,0.43717648
29,1.7822,280,0.5185,8,187,114,0.45237802
28,1.7554,270,0.5162,6,170,131,0.42067961
28,1.7982,266,0.514,13,193,108,0.42823332
31,1.751,288,0.5117,9,189,112,0.47629462
31,1.557,312,0.5095,7,173,128,0.44755595
24,1.1234,238,0.5072,3,180,121,0.36045172
30,1.651,288,0.505,9,175,126,0.48865143
31,1.7912,310,0.5027,1,174,127,0.46158398
32,1.76,296,0.5005,14,188,113,0.48903959
27,1.7776,266,0.4982,4,159,142,0.4308666
30,1.7527,280,0.496,12,181,120,0.45887039
30,1.7501,294,0.4937,4,169,132,0.36927113
26,1.7761,254,0.4915,3,173,128,0.40028393
29,1.2287,286,0.4892,3,178,123,0.45249212
26,1.7464,246,0.487,8,182,119,0.35967477
32,1.7608,310,0.4847,5,180,121,0.48771765
33,1.7478,306,0.4825,8,164,137,0.47463601
25,1.7671,238,0.4802,12,176,125,0.59535405
33,1.77,328,0.478,3,201,100,0.44702022
30,1.767,272,0.4757,16,177,124,0.40664198
34,1.7704,334,0.4735,4,188,113,0.45195595
29,1.7658,286,0.4712,2,181,120,0.49278727
30,1.129,276,0.469,8,175,126,0.46035922
30,1.1279,280,0.4667,16,185,116,0.49641277
32,1.3998,318,0.4645,3,187,114,0.46061834
33,1.7548,330,0.4622,3,196,105,0.40319061
35,1.7571,320,0.46,10,185,116,0.55660478
36,1.7665,360,0.4577,8,185,116,0.57489347
35,1.8517,350,0.4555,0,192,109,0.48160546
35,1.571,338,0.4532,8,187,114,0.4856513
33,1.4509,328,0.451,3,202,99,0.41109698
32,1.7558,320,0.4487,0,187,114,0.40427789
33,1.7676,322,0.4465,5,182,119,0.42118264
36,1.7507,348,0.4442,8,207,94,0.43850295
32,1.7502,298,0.442,14,183,118,0.42430047
33,1.174,316,0.4397,7,201,100,0.38531885
36,1.119,344,0.4375,12,219,82,0.46796997
35,1.2224,342,0.4352,4,181,120,0.49910264
33,1.7628,302,0.433,16,193,108,0.45772011
32,1.7642,300,0.4307,15,193,108,0.37856409
32,1.769,306,0.4285,7,189,112,0.46836485
34,1.8027,334,0.4262,5,182,119,0.5000884
34,1.7829,340,0.424,0,188,113,0.46273233
29,1.4077,286,0.4217,3,189,112,0.39463869
32,1.1308,316,0.4195,2,192,109,0.33212496
34,1.5664,328,0.4172,7,196,105,0.4130479
34,1.7535,338,0.415,2,191,110,0.34205315
37,1.756,364,0.4127,4,208,93,0.38418596
32,1.7511,312,0.4105,5,200,101,0.4546286
33,1.7812,330,0.4082,0,187,114,0.36449038
38,1.8423,378,0.406,4,206,95,0.45915003
31,1.7459,302,0.4037,10,202,99,0.38311805
28,1.7865,266,0.4015,11,190,111,0.39627724
35,1.7616,332,0.3992,18,220,81,0.41011714
33,1.7679,326,0.397,5,185,116,0.38681191
35,1.7761,340,0.3947,7,206,95,0.41637252
37,1.7693,366,0.3925,5,199,102,0.50692055
35,1.7461,348,0.3902,4,220,81,0.36360455
32,1.7466,310,0.388,12,202,99,0.43036102
32,1.4454,296,0.3857,14,195,106,0.42297526
35,1.1582,344,0.3835,17,212,89,0.40246638
37,1.663,350,0.3812,11,204,97,0.50962902
33,1.7528,336,0.379,10,226,75,0.36734477
36,1.7599,350,0.3767,10,203,98,0.4719208
36,1.7639,338,0.3745,13,198,103,0.37711903
35,1.7796,350,0.3722,5,210,91,0.47191355
33,1.7544,324,0.37,10,212,89,0.45215033
40,1.7498,398,0.3677,6,217,84,0.47607131
35,1.7552,338,0.3655,9,203,98,0.4211528
38,1.7672,380,0.3632,0,200,101,0.42687015
37,1.3144,362,0.361,7,196,105,0.42978431
37,1.1273,358,0.3587,6,200,101,0.49060274
33,1.719,316,0.3565,3,200,101,0.43803556
37,1.7495,376,0.3542,2,192,109,0.45458685
36,1.766,356,0.352,2,209,92,0.42955452
36,1.749,346,0.3497,8,205,96,0.4787769
42,1.7709,410,0.3475,5,202,99,0.49872714
33,1.7926,330,0.3452,2,213,88,0.39410555
36,1.7769,360,0.343,0,200,101,0.42680905
40,1.7606,396,0.3407,2,187,114,0.44950997
37,1.2117,362,0.3385,5,202,99,0.4321085
37,1.2804,360,0.3362,5,190,111,0.43698132
38,1.7728,376,0.334,3,202,99,0.45229263
39,1.7549,390,0.3317,0,206,95,0.43742578
40,1.747,390,0.3295,9,207,94,0.49364561
34,1.7407,336,0.3272,2,201,100,0.43855399
40,1.7838,398,0.325,2,186,115,0.4722932
38,1.7818,360,0.3227,5,189,112,0.41121066
38,1.7836,374,0.3205,5,198,103,0.41544227
35,1.2382,354,0.3182,4,218,83,0.3962682
42,1.1208,414,0.316,5,216,85,0.44654969
38,1.7476,380,0.3137,0,192,109,0.3694302
38,1.7756,378,0.3115,2,207,94,0.43510666
38,1.7741,376,0.3092,2,194,107,0.4862411
39,1.8403,386,0.307,4,217,84,0.42036291
35,1.7568,342,0.3047,5,222,79,0.44751064
36,1.7753,354,0.3025,3,198,103,0.43860705
37,1.8122,370,0.3002,0,206,95,0.38898671
38,1.785,380,0.298,0,202,99,0.42616253
37,1.4004,370,0.2957,0,209,92,0.43211141
38,1.5484,372,0.2935,4,210,91,0.44343234
37,1.7616,370,0.2912,0,199,102,0.41702208
39,1.7516,390,0.289,0,201,100,0.36878126
38,1.7615,370,0.2867,0,217,84,0.39396428
39,1.7659,400,0.2845,0,217,84,0.42361393
38,1.7609,370,0.2822,6,204,97,0.4752125
36,1.7559,360,0.28,0,217,84,0.3976892
36,1.7506,360,0.2777,2,208,93,0.40523185
37,1.3873,366,0.2755,2,190,111,0.42952743
38,1.1494,380,0.2732,0,197,104,0.38960696
39,1.1638,386,0.271,2,231,70,0.40059219
39,1.775,390,0.2687,0,225,76,0.42878788
37,1.7468,370,0.2665,0,210,91,0.49183221
40,1.7825,398,0.2642,3,206,95,0.39509826
38,1.7436,376,0.262,2,198,103,0.46881831
39,1.8315,386,0.2597,2,205,96,0.42300815
40,1.7445,400,0.2575,0,205,96,0.37019016
38,1.606,374,0.2552,3,203,98,0.43014389
35,1.3504,344,0.253,3,201,100,0.30820569
39,1.7481,390,0.2507,0,204,97,0.43697992
39,1.7367,390,0.2485,0,203,98,0.35733045
38,1.7775,380,0.2462,1,205,96,0.41195563
40,1.791,386,0.244,3,217,84,0.38249535
38,1.785,390,0.2417,6,224,77,0.39192664
36,1.7411,356,0.2395,3,214,87,0.35554459
34,1.7727,336,0.2372,4,207,94,0.38743598
40,1.7984,400,0.235,0,211,90,0.39064678
37,1.2877,366,0.2327,3,214,87,0.31627191
41,1.165,410,0.2305,0,201,100,0.4546828
37,1.761,362,0.2282,4,204,97,0.43044209
39,1.7587,390,0.226,0,211,90,0.3759333
43,1.7817,418,0.2237,2,223,78,0.37058578
38,1.7421,382,0.2215,5,214,87,0.43900546
38,1.7581,380,0.2192,0,217,84,0.37215987
47,1.7522,460,0.217,0,219,82,0.44675206
39,1.6199,400,0.2147,0,224,77,0.35217396
36,1.3344,360,0.2125,0,231,70,0.31865028
39,1.8241,390,0.2102,0,220,81,0.38809999
36,1.7513,360,0.208,1,216,85,0.43231952
37,1.7408,366,0.2057,6,234,67,0.35265262
37,1.7768,364,0.2035,4,223,78,0.36780865
38,1.7411,368,0.2012,15,231,70,0.42184846
39,1.7443,380,0.199,1,233,68,0.37036696
45,1.7557,460,0.1967,0,234,67,0.42762805
43,1.7498,430,0.1945,0,225,76,0.43259789
37,1.3159,354,0.1922,7,236,65,0.40655929
38,1.1367,380,0.19,11,225,76,0.37342851
43,1.747,426,0.1877,8,240,61,0.45090419
38,1.7367,376,0.1855,5,232,69,0.31828735
39,1.7947,390,0.1832,2,218,83,0.38363934
39,1.7662,390,0.181,0,212,89,0.45388566
41,1.741,410,0.1787,0,222,79,0.40887248
38,1.7355,376,0.1765,2,226,75,0.40073198
38,1.76,380,0.1742,0,202,99,0.43850352
41,1.4085,406,0.172,2,214,87,0.41616134
39,1.1124,374,0.1697,4,228,73,0.45896348
37,1.5647,380,0.1675,0,229,72,0.36420314
38,1.7494,380,0.1652,1,237,64,0.3277558
36,1.8253,356,0.163,8,237,64,0.36489562
36,1.7847,354,0.1607,4,224,77,0.38656133
39,1.7475,388,0.1585,3,238,63,0.36589875
40,1.7452,398,0.1562,6,235,66,0.39627646
43,1.1312,430,0.154,4,241,60,0.37180487
41,1.2885,408,0.1517,5,228,73,0.47492134
35,1.7435,340,0.1495,1,237,64,0.32319697
38,1.7478,386,0.1472,9,245,56,0.38712011
32,1.7459,316,0.145,4,238,63,0.33704835
44,1.7728,440,0.1427,0,230,71,0.44193412
40,1.7355,400,0.1405,0,226,75,0.40889055
42,1.7976,410,0.1382,1,218,83,0.45293734
38,1.7525,386,0.136,4,234,67,0.37557572
41,1.755,410,0.1337,1,227,74,0.40542626
37,1.6808,366,0.1315,3,224,77,0.40177427
41,1.2728,410,0.1292,2,234,67,0.40003548
41,1.7576,410,0.127,1,227,74,0.41064227
35,1.7385,350,0.1247,1,237,64,0.33288633
43,1.7628,428,0.1225,5,234,67,0.37340165
42,1.7691,420,0.1202,0,228,73,0.40556092
39,1.7339,390,0.118,0,233,68,0.36130734
38,1.8468,378,0.1157,3,239,62,0.36886511
44,1.7571,436,0.1135,3,210,91,0.40243898
39,1.6074,390,0.1112,0,228,73,0.39097279
43,1.3285,428,0.109,5,233,68,0.44751196
41,1.7394,410,0.1067,0,239,62,0.37862125
41,1.7592,410,0.1045,0,237,64,0.33670465
41,1.7875,410,0.1022,0,222,79,0.40468503
